City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
274,Tutoia,BR,2022-07-20 06:36:49,-2.7619,-42.2744,74.93,86,78,1.79
275,Hambantota,LK,2022-07-20 06:36:50,6.1241,81.1185,91.74,62,20,8.05
276,Sao Joao Da Barra,BR,2022-07-20 06:36:50,-21.6403,-41.0511,68.58,92,15,4.12
277,Elbistan,TR,2022-07-20 06:36:51,38.2059,37.1983,76.93,44,0,3.09
278,Ilulissat,GL,2022-07-20 06:37:51,69.2167,-51.1,44.62,81,75,2.3
279,Shenjiamen,CN,2022-07-20 06:37:51,29.9576,122.298,81.23,83,100,16.58
280,Mayo,US,2022-07-20 06:37:52,38.8876,-76.5119,78.75,88,0,1.01
281,Semarang,ID,2022-07-20 06:34:02,-6.9932,110.4203,89.53,51,20,11.5
282,Xianyang,CN,2022-07-20 06:37:52,34.3378,108.7026,83.44,54,0,4.47
283,Lata,PT,2022-07-20 06:37:53,40.1629,-8.3327,59.07,79,0,3.22
284,Katsuura,JP,2022-07-20 06:37:53,35.1333,140.3,81.77,77,31,9.04
285,Kidal,ML,2022-07-20 06:37:54,18.4411,1.4078,83.3,47,84,16.62
286,Cassilandia,BR,2022-07-20 06:37:54,-19.1133,-51.7342,63.05,50,27,1.57
287,San Quintin,MX,2022-07-20 06:37:54,30.4833,-115.95,68.36,84,100,4.88
288,Kysyl-Syr,RU,2022-07-20 06:37:55,63.8986,122.7617,71.78,59,95,7.83
289,Mpraeso,GH,2022-07-20 06:37:55,6.5932,-0.7346,63.97,89,96,3.4
290,Oum Hadjer,TD,2022-07-20 06:37:56,13.2954,19.6966,78.94,73,15,9.98
291,Salalah,OM,2022-07-20 06:37:56,17.0151,54.0924,77.09,100,100,11.5
292,Narsaq,GL,2022-07-20 06:37:56,60.9167,-46.05,48.42,95,100,1.12
293,Westport,US,2022-07-20 06:33:32,41.1415,-73.3579,80.74,90,0,6.91
294,Ullal,IN,2022-07-20 06:37:57,12.8,74.85,83.35,74,75,9.22
295,Kalabo,ZM,2022-07-20 06:37:58,-14.97,22.6814,62.85,47,1,6.96
296,Tobetsu,JP,2022-07-20 06:37:58,43.2169,141.5169,76.91,78,75,11.5
297,Jiexiu,CN,2022-07-20 06:37:59,37.0244,111.9125,84.15,39,2,3.91
298,Hobyo,SO,2022-07-20 06:37:59,5.3505,48.5268,80.96,60,76,24.02
299,Petropavlovsk-Kamchatskiy,RU,2022-07-20 06:37:59,53.0452,158.6483,58.78,82,0,15.66
300,Pangody,RU,2022-07-20 06:38:00,65.85,74.4859,66.18,43,89,16.11
301,Namtsy,RU,2022-07-20 06:38:00,62.7161,129.6658,84.25,39,100,12.59
302,Ust-Nera,RU,2022-07-20 06:38:01,64.5667,143.2,81.55,43,96,1.79
303,Mudanya,TR,2022-07-20 06:38:01,40.3753,28.8822,77.63,51,0,16.13
304,Zadonsk,RU,2022-07-20 06:38:01,52.3904,38.9261,68.25,58,61,12.03
305,Airai,TL,2022-07-20 06:38:02,-8.9266,125.4092,70.41,58,19,2.24
306,Bafq,IR,2022-07-20 06:38:02,31.6128,55.4107,99.57,8,0,10.92
307,Susner,IN,2022-07-20 06:38:03,23.95,76.0833,81.95,82,99,14.47
308,Dolgoye,RU,2022-07-20 06:38:03,52.8,37.2167,66.16,64,75,14.52
309,Moranbah,AU,2022-07-20 06:38:03,-22.0016,148.0466,64.33,71,100,10.04
310,Buala,SB,2022-07-20 06:38:04,-8.145,159.5921,81.81,76,12,6.55
311,Masuguru,TZ,2022-07-20 06:38:04,-11.3667,38.4167,77.74,53,30,4.97
312,Cherskiy,RU,2022-07-20 06:38:05,68.75,161.3,44.76,68,100,14.12
313,Camrose,CA,2022-07-20 06:38:05,53.0168,-112.8353,54.93,95,1,9.22
314,Bafata,GW,2022-07-20 06:38:06,12.1667,-14.75,73.63,98,100,3.42
315,Geraldton,AU,2022-07-20 06:38:06,-28.7667,114.6,73.81,53,100,9.22
316,Burnie,AU,2022-07-20 06:38:07,-41.0667,145.9167,46.94,69,6,0.11
317,La Paz,BO,2022-07-20 06:38:07,-16.5,-68.15,26.58,86,30,2.3
318,Verkhnyaya Inta,RU,2022-07-20 06:38:07,65.9811,60.3094,73.69,40,15,12.68
319,Carutapera,BR,2022-07-20 06:38:08,-1.195,-46.02,74.17,93,36,2.06
320,Bakaly,RU,2022-07-20 06:35:13,55.1789,53.8028,66.87,64,6,12.86
321,Tessalit,ML,2022-07-20 06:38:08,20.1986,1.0114,86.59,37,96,14.25
322,San Cristobal,VE,2022-07-20 06:38:09,7.7669,-72.225,64.13,95,100,3.02
323,Tandalti,SD,2022-07-20 06:38:09,13.0167,31.8667,83.57,51,64,12.44
324,Shaowu,CN,2022-07-20 06:38:10,27.3409,117.4831,98.65,41,36,6.11
325,Wattegama,LK,2022-07-20 06:39:10,6.7989,81.4808,97.25,38,100,4.7
326,Guilin,CN,2022-07-20 06:39:11,25.2819,110.2864,95.11,70,100,4.29
327,Kozhevnikovo,RU,2022-07-20 06:35:13,56.2589,83.9714,57.25,91,98,4.34
328,Malatya,TR,2022-07-20 06:39:11,38.5,38.0,78.85,34,0,4.61
329,Baijiantan,CN,2022-07-20 06:39:12,45.6333,85.1833,87.96,15,2,22.1
330,Nanortalik,GL,2022-07-20 06:39:12,60.1432,-45.2371,47.16,96,100,10.89
331,Haines Junction,CA,2022-07-20 06:39:13,60.7522,-137.5108,53.55,62,100,4.61
332,Oriximina,BR,2022-07-20 06:39:13,-1.7656,-55.8661,74.1,92,95,3.98
333,Carman,CA,2022-07-20 06:39:13,49.4992,-98.0016,70.14,82,32,9.22
334,Hauterive,FR,2022-07-20 06:39:14,46.0901,3.4459,68.76,88,100,2.46
335,Sisimiut,GL,2022-07-20 06:39:14,66.9395,-53.6735,47.01,83,94,3.22
336,Noumea,NC,2022-07-20 06:39:15,-22.2763,166.4572,75.99,99,100,1.77
337,Yar-Sale,RU,2022-07-20 06:39:15,66.8333,70.8333,67.39,40,87,16.24
338,Karratha,AU,2022-07-20 06:39:16,-20.7377,116.8463,78.24,33,0,15.55
339,Kemise,ET,2022-07-20 06:39:16,10.7167,39.8667,68.49,76,100,1.16
340,Yanam,IN,2022-07-20 06:39:16,16.7333,82.2167,93.04,54,98,9.1
341,Sanary-Sur-Mer,FR,2022-07-20 06:39:17,43.1178,5.8001,82.89,73,0,2.57
342,Ekhabi,RU,2022-07-20 06:39:17,53.5102,142.9671,59.29,84,100,11.21
343,Bara,NG,2022-07-20 06:39:18,10.3744,10.7288,74.64,85,100,3.24
344,Kungurtug,RU,2022-07-20 06:39:18,50.5994,97.5228,67.19,34,100,4.07
345,Lindi,TZ,2022-07-20 06:39:18,-10.0,39.7167,79.93,53,0,6.85
346,Pahrump,US,2022-07-20 06:35:34,36.2083,-115.9839,93.25,21,95,1.99
347,Boguchany,RU,2022-07-20 06:39:19,58.3814,97.4531,64.87,81,85,10.45
348,Poyarkovo,RU,2022-07-20 06:39:19,49.6,128.6833,77.95,74,52,7.11
349,Concarneau,FR,2022-07-20 06:39:20,47.875,-3.9225,64.69,87,8,7.65
350,Copiapo,CL,2022-07-20 06:39:20,-27.3667,-70.3333,47.89,52,2,1.54
351,Jhargram,IN,2022-07-20 06:39:21,22.45,86.9833,94.8,48,64,10.27
352,Bongouanou,CI,2022-07-20 06:39:21,6.6486,-4.1992,65.89,89,44,1.5
353,Nouadhibou,MR,2022-07-20 06:39:21,20.931,-17.0347,67.98,100,75,18.41
354,Formosa Do Rio Preto,BR,2022-07-20 06:39:22,-11.0483,-45.1931,62.13,61,0,3.24
355,Ulagan,RU,2022-07-20 06:39:22,50.6321,87.9563,62.89,45,100,4.83
356,Oussouye,SN,2022-07-20 06:39:23,12.485,-16.5469,80.69,88,100,6.85
357,Porto Novo,BJ,2022-07-20 06:39:23,6.4965,2.6036,75.02,76,93,5.79
358,Ginda,IN,2022-07-20 06:39:24,30.6945,78.4932,76.01,79,90,4.32
359,Bom Jesus Dos Perdoes,BR,2022-07-20 06:39:24,-23.135,-46.4653,60.66,93,99,4.72
360,Tervel,BG,2022-07-20 06:39:25,43.75,27.4,81.23,27,6,5.44
361,Marsh Harbour,BS,2022-07-20 06:35:29,26.5412,-77.0636,81.45,81,26,11.27
362,Dolores,AR,2022-07-20 06:39:26,-36.3132,-57.6792,43.14,92,5,10.4
363,Doha,QA,2022-07-20 06:39:26,25.2867,51.5333,98.58,63,92,9.22
364,Saint George,US,2022-07-20 06:39:26,37.1041,-113.5841,94.95,29,0,3.44
365,Seydi,TM,2022-07-20 06:39:27,39.4816,62.9137,103.06,12,0,24.25
366,Paris,FR,2022-07-20 06:38:19,48.8534,2.3488,68.25,90,75,4.61
367,Rawson,AR,2022-07-20 06:39:27,-43.3002,-65.1023,50.13,66,100,16.42
368,Isiro,CD,2022-07-20 06:39:28,2.7739,27.616,73.35,81,81,2.37
369,Jaen,ES,2022-07-20 06:39:28,38.0,-3.5,81.16,19,0,4.65
370,Ayan,RU,2022-07-20 06:39:29,56.45,138.1667,57.02,98,100,8.66
371,Ullapool,GB,2022-07-20 06:40:29,57.8987,-5.1604,58.35,85,67,5.95
372,Sarahan,IN,2022-07-20 06:40:30,31.5167,77.8,73.78,77,84,6.11
373,Egvekinot,RU,2022-07-20 06:40:30,66.3167,-179.1667,39.78,84,100,3.38
374,Nouakchott,MR,2022-07-20 06:40:30,18.0858,-15.9785,76.93,87,7,16.37
375,Colomi,BO,2022-07-20 06:40:31,-17.35,-65.8667,44.08,52,9,1.48
376,Los Llanos De Aridane,ES,2022-07-20 06:40:31,28.6585,-17.9182,65.95,83,0,14.97
377,Makat,KZ,2022-07-20 06:40:32,47.6469,53.3463,78.93,33,100,12.5
378,Pisco,PE,2022-07-20 06:40:32,-13.7,-76.2167,60.03,94,100,3.44
379,Arona,ES,2022-07-20 06:40:32,28.0996,-16.681,74.7,60,20,3.44
380,Fairfield,US,2022-07-20 06:40:33,41.2668,-73.3162,78.82,86,0,6.91
381,Bud,US,2022-07-20 06:40:33,39.447,-86.1758,75.18,92,0,6.85
382,Apac,UG,2022-07-20 06:40:34,1.9756,32.5386,75.36,60,54,5.12
383,Riyadh,SA,2022-07-20 06:40:34,24.6877,46.7219,104.14,7,14,20.0
384,Grand Gaube,MU,2022-07-20 06:40:34,-20.0064,57.6608,72.0,63,60,14.0
385,Touros,BR,2022-07-20 06:40:35,-5.1989,-35.4608,71.64,90,33,14.83
386,Dunedin,NZ,2022-07-20 06:40:35,-45.8742,170.5036,48.79,88,100,4.0
387,Hamilton,US,2022-07-20 06:37:00,39.1834,-84.5333,76.05,87,0,5.75
388,Usoke,TZ,2022-07-20 06:40:36,-5.1667,32.35,72.95,41,13,11.03
389,Hualmay,PE,2022-07-20 06:40:37,-11.0964,-77.6139,60.57,84,54,5.64
390,Bairiki,KI,2022-07-20 06:40:37,1.3292,172.9752,80.6,89,75,10.36
391,Yeppoon,AU,2022-07-20 06:40:37,-23.1333,150.7333,69.58,79,79,17.49
392,Fairbanks,US,2022-07-20 06:40:38,64.8378,-147.7164,57.16,85,75,3.44
393,Murmashi,RU,2022-07-20 06:40:38,68.8154,32.8115,55.81,100,100,8.95
394,Mount Isa,AU,2022-07-20 06:40:39,-20.7333,139.5,76.77,19,0,13.8
395,Green River,US,2022-07-20 06:37:09,41.5286,-109.4662,69.19,57,80,4.99
396,Okhotsk,RU,2022-07-20 06:40:39,59.3833,143.3,61.81,82,17,9.4
397,Tiznit,MA,2022-07-20 06:40:40,29.5833,-9.5,87.17,27,30,0.94
398,Bonthe,SL,2022-07-20 06:40:40,7.5264,-12.505,76.39,79,100,8.39
399,Sioux Lookout,CA,2022-07-20 06:40:40,50.1001,-91.917,64.47,94,100,5.75
400,Villanueva,HN,2022-07-20 06:40:41,15.3167,-88.0,80.04,89,40,6.91
401,Bengkulu,ID,2022-07-20 06:40:41,-3.8004,102.2655,84.49,68,96,9.35
402,Vila Velha,BR,2022-07-20 06:40:42,-20.3297,-40.2925,65.95,96,0,3.44
403,Surt,LY,2022-07-20 06:40:42,31.2089,16.5887,79.41,63,0,2.51
404,Padang,ID,2022-07-20 06:38:00,-0.9492,100.3543,87.85,73,100,5.01
405,Slave Lake,CA,2022-07-20 06:40:43,55.2834,-114.769,57.18,72,0,14.97
406,Boshnyakovo,RU,2022-07-20 06:40:43,49.6333,142.1667,63.12,80,100,3.65
407,Hernani,ES,2022-07-20 06:40:44,43.2662,-1.9762,71.2,84,100,5.99
408,Dickinson,US,2022-07-20 06:40:44,29.4608,-95.0513,84.94,85,20,6.91
409,Gamba,GA,2022-07-20 06:40:44,-2.65,10.0,72.09,89,100,5.5
410,Lamu,KE,2022-07-20 06:40:45,-2.2717,40.902,77.22,65,78,17.63
411,Shirokaya Rechka,RU,2022-07-20 06:40:45,56.7986,60.4852,71.06,70,100,10.65
412,Velika Gorica,HR,2022-07-20 06:40:46,45.7125,16.0756,83.05,58,0,1.14
413,Hutchinson,US,2022-07-20 06:37:30,38.0608,-97.9298,82.35,65,0,9.22
414,Silver City,US,2022-07-20 06:40:46,32.7701,-108.2803,79.63,36,0,10.36
415,Eyrarbakki,IS,2022-07-20 06:40:47,63.863,-21.1481,51.85,81,20,9.48
416,Mandera,KE,2022-07-20 06:40:47,3.9366,41.867,81.68,39,97,21.72
417,Shamli,IN,2022-07-20 06:40:48,29.45,77.3167,100.98,40,0,7.61
418,Torun,PL,2022-07-20 06:41:48,53.0137,18.5981,78.48,71,6,1.01
419,Canarana,BR,2022-07-20 06:41:48,-11.6847,-41.7689,58.42,96,4,5.59
420,Comodoro Rivadavia,AR,2022-07-20 06:39:42,-45.8667,-67.5,49.86,50,0,26.46
421,Okato,NZ,2022-07-20 06:41:49,-39.2,173.8833,49.17,89,100,4.0
422,Teya,RU,2022-07-20 06:41:49,60.3778,92.6267,55.9,97,100,2.48
423,Coquimbo,CL,2022-07-20 06:41:50,-29.9533,-71.3436,51.53,100,100,3.44
424,Jiayuguan,CN,2022-07-20 06:39:09,39.8167,98.3,84.31,18,82,1.86
425,Bandarbeyla,SO,2022-07-20 06:41:51,9.4942,50.8122,82.53,46,85,31.14
426,Kamaishi,JP,2022-07-20 06:41:51,39.2667,141.8833,73.99,87,43,9.06
427,College,US,2022-07-20 06:37:08,64.8569,-147.8028,57.15,85,75,3.44
428,Durban,ZA,2022-07-20 06:41:52,-29.8579,31.0292,66.02,67,4,5.01
429,Ladario,BR,2022-07-20 06:41:49,-19.0047,-57.6017,67.8,50,24,1.92
430,Hami,CN,2022-07-20 06:41:53,42.8,93.45,82.27,21,100,7.9
431,Lufilufi,WS,2022-07-20 06:41:53,-13.8745,-171.5986,76.78,78,12,21.97
432,Gull Lake,CA,2022-07-20 06:41:53,50.1001,-108.4847,68.77,46,2,11.79
433,Taoudenni,ML,2022-07-20 06:41:54,22.6783,-3.9836,92.84,20,2,2.93
434,Koygorodok,RU,2022-07-20 06:41:54,60.445,50.9968,55.6,97,100,7.16
435,Uglich,RU,2022-07-20 06:41:55,57.5275,38.3317,62.24,72,94,7.58
436,Aykhal,RU,2022-07-20 06:41:55,66.0,111.5,60.8,52,35,17.29
437,Murakeresztur,HU,2022-07-20 06:41:55,46.3642,16.8818,78.35,28,0,1.61
438,Kulunda,RU,2022-07-20 06:41:56,52.566,78.9385,77.9,35,100,3.62
439,Roseau,DM,2022-07-20 06:41:06,15.3017,-61.3881,80.11,80,43,12.01
440,Ciparay,ID,2022-07-20 06:41:56,-7.4249,108.4742,89.44,53,58,3.89
441,Springfield,US,2022-07-20 06:41:04,37.2153,-93.2982,82.89,77,0,4.61
442,Zelenoborskiy,RU,2022-07-20 06:41:57,66.845,32.3622,58.64,86,99,10.16
443,Troitskoye,RU,2022-07-20 06:41:57,52.9821,84.6757,73.15,48,61,12.68
444,Buraydah,SA,2022-07-20 06:41:58,26.326,43.975,100.85,8,4,7.47
445,Bonavista,CA,2022-07-20 06:41:58,48.6499,-53.1147,60.28,99,100,14.88
446,Ciudad Bolivar,VE,2022-07-20 06:41:59,8.1222,-63.5497,74.89,91,100,3.85
447,Biloela,AU,2022-07-20 06:41:59,-24.4167,150.5,62.92,75,59,13.78
448,Fuerte Olimpo,PY,2022-07-20 06:41:59,-21.0415,-57.8738,67.78,66,87,1.68
449,Opuwo,NA,2022-07-20 06:42:00,-18.0607,13.84,60.28,33,0,6.64
450,Phalodi,IN,2022-07-20 06:42:00,27.1333,72.3667,95.05,49,1,17.31
451,Finnsnes,NO,2022-07-20 06:42:01,69.2296,17.9811,59.61,72,62,5.79
452,Monte Alegre De Minas,BR,2022-07-20 06:42:01,-18.8706,-48.8808,61.39,54,4,6.02
453,Tarauaca,BR,2022-07-20 06:42:02,-8.1614,-70.7656,70.66,82,31,3.13
454,Ponta Delgada,PT,2022-07-20 06:42:02,37.7333,-25.6667,73.51,94,75,3.44
455,Torbay,CA,2022-07-20 06:42:03,47.6666,-52.7314,68.77,93,100,16.11
456,Praia Da Vitoria,PT,2022-07-20 06:39:51,38.7333,-27.0667,70.75,94,75,6.96
457,Kipini,KE,2022-07-20 06:42:03,-2.5257,40.5262,77.29,65,79,18.95
458,Urengoy,RU,2022-07-20 06:42:04,65.9667,78.3667,66.2,47,96,11.95
459,Moose Factory,CA,2022-07-20 06:42:04,51.2585,-80.6094,55.4,94,0,5.75
460,El Tigre,VE,2022-07-20 06:42:04,8.8875,-64.2454,71.31,96,100,3.15
461,Taga,RO,2022-07-20 06:42:05,46.95,24.05,71.92,36,0,1.03
462,Yaan,NG,2022-07-20 06:43:06,7.3833,8.5667,71.47,91,100,6.22
463,San Jose,US,2022-07-20 06:38:50,37.3394,-121.895,65.89,80,20,9.22
464,Tauranga,NZ,2022-07-20 06:43:07,-37.6861,176.1667,58.93,83,100,5.01
465,Clyde River,CA,2022-07-20 06:43:07,70.4692,-68.5914,32.23,100,100,3.44
466,Asau,RO,2022-07-20 06:43:07,46.4333,26.4,72.52,39,5,0.69
467,Miraflores,MX,2022-07-20 06:43:08,19.2167,-98.8083,63.25,87,93,3.2
468,Cobija,BO,2022-07-20 06:43:08,-11.0267,-68.7692,69.58,83,58,2.48
469,Yaviza,PA,2022-07-20 06:43:09,8.1537,-77.6931,74.79,99,100,0.89
470,Moron,AR,2022-07-20 06:41:49,-34.6534,-58.6198,51.96,93,5,5.08
471,Marrakesh,MA,2022-07-20 06:39:38,31.6315,-8.0083,84.27,42,40,3.44
472,Likasi,CD,2022-07-20 06:43:10,-10.9814,26.7333,66.81,51,2,7.63
473,Kahului,US,2022-07-20 06:43:10,20.8947,-156.47,78.82,61,40,16.11
474,Davenda,RU,2022-07-20 06:43:10,53.5556,119.317,87.73,31,74,8.12
475,Rorvik,NO,2022-07-20 06:43:11,64.8621,11.2373,59.11,82,75,12.66
476,Quzhou,CN,2022-07-20 06:43:11,28.9594,118.8686,98.24,48,71,10.38
477,Roald,NO,2022-07-20 06:43:12,62.5833,6.1333,77.16,82,75,11.5
478,Mogadishu,SO,2022-07-20 06:43:12,2.0371,45.3438,78.67,73,20,13.8
479,Najran,SA,2022-07-20 06:43:12,17.4924,44.1277,88.45,23,100,14.41
480,Ca Mau,VN,2022-07-20 06:40:14,9.1769,105.15,82.78,79,100,6.53
481,Tabou,CI,2022-07-20 06:43:13,4.423,-7.3528,74.3,73,100,6.93
482,Kralendijk,BQ,2022-07-20 06:43:13,12.15,-68.2667,80.58,83,75,12.66
483,Monster,NL,2022-07-20 06:43:14,52.0258,4.175,74.95,69,95,12.66
484,Martapura,ID,2022-07-20 06:43:14,-3.4167,114.85,87.89,66,40,10.36
485,Taltal,CL,2022-07-20 06:43:15,-25.4,-70.4833,57.02,79,98,2.1
486,Casian,PH,2022-07-20 06:43:15,11.035,119.7136,84.42,68,5,6.29
487,Bilma,NE,2022-07-20 06:43:16,18.6853,12.9164,90.43,23,0,1.32
488,Kushmurun,KZ,2022-07-20 06:43:16,52.4503,64.6311,81.3,50,12,14.14
489,Capinota,BO,2022-07-20 06:43:17,-17.7167,-66.2333,55.26,75,10,0.34
490,San Pedro,PH,2022-07-20 06:43:17,14.35,121.0167,92.43,66,75,9.22
491,Kushima,JP,2022-07-20 06:39:17,31.4583,131.2333,86.56,73,62,12.19
492,Namibe,AO,2022-07-20 06:43:18,-15.1961,12.1522,62.67,82,6,4.32
493,Adrar,MR,2022-07-20 06:43:18,20.5022,-10.0711,86.05,13,25,6.53
494,Viru,PE,2022-07-20 06:43:19,-8.4167,-78.75,61.12,86,32,1.99
495,Mackenzie,CA,2022-07-20 06:43:19,55.2999,-123.1698,59.22,55,0,5.75
496,Monrovia,LR,2022-07-20 06:43:19,6.3005,-10.7969,74.97,82,100,9.84
497,Celestun,MX,2022-07-20 06:43:20,20.8667,-90.4,79.3,77,5,9.64
498,Altay,CN,2022-07-20 06:43:20,47.8667,88.1167,71.33,34,44,12.71
499,Purnia,IN,2022-07-20 06:43:21,25.7833,87.4667,90.57,64,100,16.04
500,Keti Bandar,PK,2022-07-20 06:43:21,24.1447,67.4497,86.67,77,92,17.47
501,Sao Jose Da Coroa Grande,BR,2022-07-20 06:43:22,-8.8978,-35.1478,72.79,84,25,7.27
502,Fukue,JP,2022-07-20 06:43:22,32.6881,128.8419,82.76,89,75,6.91
503,Dudinka,RU,2022-07-20 06:43:23,69.4058,86.1778,64.44,43,67,12.66
504,Lagoa,PT,2022-07-20 06:43:23,39.05,-27.9833,70.74,87,60,7.9
505,Shelburne,CA,2022-07-20 06:43:23,44.0787,-80.2041,74.12,72,100,10.33
506,Sept-Iles,CA,2022-07-20 06:43:24,50.2001,-66.3821,64.06,92,75,13.8
507,Shelby,US,2022-07-20 06:44:24,35.2001,-89.8668,85.14,77,20,3.0
508,Batagay-Alyta,RU,2022-07-20 06:44:25,67.8006,130.4114,38.16,88,100,4.68
509,Lompoc,US,2022-07-20 06:44:25,34.6391,-120.4579,56.52,95,100,5.75
510,Southbridge,US,2022-07-20 06:44:25,42.0751,-72.0334,74.93,89,85,4.72
511,Xining,CN,2022-07-20 06:44:26,36.6167,101.7667,73.8,41,0,3.83
512,Tlalchapa,MX,2022-07-20 06:44:27,18.4,-100.4667,74.82,89,100,2.15
513,Marquette,US,2022-07-20 06:44:27,46.5333,-87.6335,72.84,95,48,8.5
514,Quebo,GW,2022-07-20 06:44:28,11.3333,-14.9333,73.81,97,100,3.76
515,Hervey Bay,AU,2022-07-20 06:44:28,-25.2986,152.8535,64.02,76,58,7.0
516,Valle Del Guamuez,CO,2022-07-20 06:44:29,0.4525,-76.9192,68.16,95,100,0.43
517,Cumbum,IN,2022-07-20 06:44:29,9.7333,77.3,87.28,59,100,4.79
518,Vostok,RU,2022-07-20 06:44:29,46.4856,135.8833,71.49,84,38,2.13
519,Shache,CN,2022-07-20 06:44:30,38.4167,77.2406,94.53,12,0,5.06
520,Kopervik,NO,2022-07-20 06:44:30,59.2835,5.3067,76.98,49,0,14.97
521,Bitkine,TD,2022-07-20 06:44:31,11.9801,18.2138,74.61,82,100,7.49
522,Lazaro Cardenas,MX,2022-07-20 06:44:31,17.9583,-102.2,79.07,92,39,2.98
523,Aleksandrovskiy Zavod,RU,2022-07-20 06:44:31,50.9237,117.9374,81.86,42,2,5.21
524,Vierzon,FR,2022-07-20 06:44:32,47.2101,2.0625,64.99,87,100,5.48
525,Thinadhoo,MV,2022-07-20 06:44:32,0.5333,72.9333,81.77,68,100,2.75
526,Beringovskiy,RU,2022-07-20 06:44:33,63.05,179.3167,46.45,90,100,33.4
527,Inhambane,MZ,2022-07-20 06:44:33,-23.865,35.3833,67.98,88,20,0.0
528,Tolga,DZ,2022-07-20 06:44:33,34.7222,5.3785,86.81,40,0,9.57
529,Lakes Entrance,AU,2022-07-20 06:44:34,-37.8811,147.981,50.16,77,3,8.95
530,Sungairaya,ID,2022-07-20 06:44:34,0.7,108.9,89.83,58,49,9.33
531,Rincon,US,2022-07-20 06:44:35,32.296,-81.2354,75.85,94,0,5.75
532,Caravelas,BR,2022-07-20 06:44:35,-17.7125,-39.2481,69.57,92,99,2.33
533,Thunder Bay,CA,2022-07-20 06:40:33,48.4001,-89.3168,58.98,100,100,1.14
534,Lobatse,BW,2022-07-20 06:44:36,-25.2167,25.6667,57.09,52,84,5.01
535,Turukhansk,RU,2022-07-20 06:44:36,65.8167,87.9833,53.8,86,100,6.76
536,Taloqan,AF,2022-07-20 06:44:36,36.7361,69.5345,98.96,11,0,10.13
537,Samarai,PG,2022-07-20 06:44:37,-10.6167,150.6667,81.88,76,26,8.61
538,Marawi,PH,2022-07-20 06:44:38,7.9986,124.2928,75.88,89,98,3.67
539,Fortuna,US,2022-07-20 06:44:38,40.5982,-124.1573,54.93,88,48,4.07
540,Fare,PF,2022-07-20 06:44:38,-16.7,-151.0167,77.76,64,0,6.13
541,Stillwater,US,2022-07-20 06:44:39,36.1156,-97.0584,93.47,36,0,10.36
542,Morehead,US,2022-07-20 06:44:40,37.2711,-87.1764,78.78,95,0,0.0
543,Muroto,JP,2022-07-20 06:44:40,33.2833,134.15,81.39,84,85,9.31
544,Sao Gabriel Da Cachoeira,BR,2022-07-20 06:44:41,-0.1303,-67.0892,71.1,100,100,2.13
545,Asyut,EG,2022-07-20 06:44:41,27.181,31.1837,87.98,24,0,11.59
546,Walvis Bay,NA,2022-07-20 06:44:42,-22.9575,14.5053,54.09,100,0,3.44
547,Cabrera,DO,2022-07-20 06:44:42,19.6426,-69.9049,79.12,82,10,13.0
548,Mayumba,GA,2022-07-20 06:45:42,-3.432,10.6554,71.47,91,82,5.66
549,Vestmannaeyjar,IS,2022-07-20 06:45:43,63.4427,-20.2734,50.9,83,19,17.02
